station_name,station_latitude,station_longitude,free_bikes,number_of_bikes,poi_name,poi_categories,poi_address,poi_distance,poi_latitude,poi_longitude,poi_ratings,poi_review_count
Wentworth Stairs,43.24487936776345,-79.85186353325844,7,14,Cafe Oranje,Cafes,"312 King Street E,Hamilton, ON L8N 1C2,Canada",1188.7249007649075,43.2537566,-79.8600414,4.0,23
Wentworth Stairs,43.24487936776345,-79.85186353325844,7,14,Denninger's Foods of the World,Delis,"284 King Street E,Hamilton, ON L8N 1B7,Canada",1230.4367586927026,43.25381,-79.8609,4.0,22
Wentworth Stairs,43.24487936776345,-79.85186353325844,7,14,Culantro Peruvian Cookery,Peruvian,"537 Main Street E,Hamilton, ON L8M 1H9,Canada",636.6776835987566,43.2501405,-79.8487616,3.5,23
Wentworth Stairs,43.24487936776345,-79.85186353325844,7,14,Fishing Sushi,Japanese,"542 Concession Street,Hamilton, ON L8V 1A9,Canada",432.1679731333464,43.24097,-79.85299,5.0,3
Wentworth Stairs,43.24487936776345,-79.85186353325844,7,14,Speedy Subs,Hot Dogs,"562 Concession Street,Hamilton, ON L8V 1A9,Canada",437.0773558918943,43.2409503,-79.8520207,5.0,6
Wentworth Stairs,43.24487936776345,-79.85186353325844,7,14,Lady Glaze Doughnuts,Donuts,"586 Concession Street,Hamilton, ON L8V 1B1,Canada",477.9089430896703,43.24058,-79.85113,5.0,1
Wentworth Stairs,43.24487936776345,-79.85186353325844,7,14,Ellis Kitchen,Soul Food,"455 King Street E,Hamilton, ON L8N 1C7,Canada",947.4770043058168,43.25317,-79.85522,4.0,10
Wentworth Stairs,43.24487936776345,-79.85186353325844,7,14,Heal,Juice Bars & Smoothies,"584 Concession Street,Hamilton, ON L8V 1B1,Canada",474.42127237558185,43.240643462464,-79.8511624932541,4.5,2
Wentworth Stairs,43.24487936776345,-79.85186353325844,7,14,La Cantina Ristorante Italiano,Italian,"60 Walnut Street S,Hamilton, ON L8N 2L1,Canada",1354.0837428763605,43.25321,-79.86404,3.0,24
Wentworth Stairs,43.24487936776345,-79.85186353325844,7,14,The Dirty South,Food Trucks,"590 Concession Street,Hamilton, ON L8V 2W5,Canada",505.4813504366739,43.2404,-79.85076,5.0,1
Wentworth Stairs,43.24487936776345,-79.85186353325844,7,14,Stoneroads Bar & Grill,American (Traditional),"533 Concession Street,Hamilton, ON L8V 1A8,Canada",419.4769459036937,43.2411372606729,-79.8525190517471,1.5,7
Wentworth Stairs,43.24487936776345,-79.85186353325844,7,14,Cadillac Jax Bar & Grill,Bars,"532 Main Street E,Hamilton, ON L8M 1J1,Canada",607.9955417085139,43.24988,-79.84917,5.0,2
Wentworth Stairs,43.24487936776345,-79.85186353325844,7,14,Saha,Middle Eastern,"28 Eastbourne Avenue,Hamilton, ON L8M 2M7,Canada",806.3445207141195,43.2475,-79.84265,5.0,1
Wentworth Stairs,43.24487936776345,-79.85186353325844,7,14,HFC,Halal,"600 Concession Street,Hamilton, ON L8V 1B2,Canada",513.1819443867232,43.2403199,-79.85039,2.5,4
Wentworth Stairs,43.24487936776345,-79.85186353325844,7,14,Big Top Family Restaurant,Diners,"754 Main Street East,Hamilton, ON L8R 2J9,Canada",1031.2681525013047,43.24745,-79.83983,3.0,19
Wentworth Stairs,43.24487936776345,-79.85186353325844,7,14,Apllada Greek Fusion Restaurant,Greek,"635 King St E,Hamilton, ON L8N 1E5,Canada",849.4630706358381,43.25247,-79.84998,5.0,1
Wentworth Stairs,43.24487936776345,-79.85186353325844,7,14,Jerusalem Pita,Middle Eastern,"760 Concession Street,Hamilton, ON L8V 1C7,Canada",963.0382859531308,43.238708205069,-79.8435217604284,3.5,3
Ferguson at King William,43.2551792486624,-79.8614431097373,0,10,Shakespeare's Steak and Seafood,Seafood,"181 Main Street E,Hamilton, ON L8N 1H2,Canada",169.92429541037336,43.25372,-79.86234,4.0,21
Ferguson at King William,43.2551792486624,-79.8614431097373,0,10,Ajio Sushi,Japanese,"161 King Street E,Hamilton, ON L8R 1J6,Canada",230.1249414056975,43.21798,-79.74587,4.0,41
Ferguson at King William,43.2551792486624,-79.8614431097373,0,10,Hambrgr,Burgers,"49 King William Street,Hamilton, ON L8R 1A2,Canada",499.4413679750877,43.25721,-79.8669,4.5,202
Ferguson at King William,43.2551792486624,-79.8614431097373,0,10,The Mule,Mexican,"41 King William Street,Hamilton, ON L8R 1A2,Canada",522.7511255396398,43.25726,-79.86713,4.0,177
Ferguson at King William,43.2551792486624,-79.8614431097373,0,10,Berkeley North,Bars,"31 King William Street,Hamilton, ON L8R 1A1,Canada",564.9474424163583,43.2574045478956,-79.8677145254958,4.5,43
Ferguson at King William,43.2551792486624,-79.8614431097373,0,10,The Ship,Seafood,"23 Augusta Street,Hamilton, ON L8N 1P6,Canada",770.3866977337051,43.25215,-79.87,4.0,208
Ferguson at King William,43.2551792486624,-79.8614431097373,0,10,Black Forest Inn European Cuisine,German,"255 King Street E,Hamilton, ON L8N 1B9,Canada",92.32289747127555,43.2543558198212,-79.8615892650853,3.5,54
Ferguson at King William,43.2551792486624,-79.8614431097373,0,10,The French,Bistros,"37 King William Street,Hamilton, ON L8R 1A1,Canada",545.1145832895984,43.25741,-79.86748,4.0,98
Ferguson at King William,43.2551792486624,-79.8614431097373,0,10,Denninger's Foods of the World,Delis,"284 King Street E,Hamilton, ON L8N 1B7,Canada",163.66568940107837,43.25381,-79.8609,4.0,22
Ferguson at King William,43.2551792486624,-79.8614431097373,0,10,Redchurch Cafe + Gallery,Cafes,"68 King Street E,Hamilton, ON L8N 1A6,Canada",476.2921301537074,43.25551,-79.86725,4.5,23
Ferguson at King William,43.2551792486624,-79.8614431097373,0,10,Homemade Noodles,Noodles,"135 King Street E,Hamilton, ON L8N 1B2,Canada",282.6452798731784,43.2554837113039,-79.8649081215262,4.5,6
Ferguson at King William,43.2551792486624,-79.8614431097373,0,10,Sapporo Japanese Restaurant,Japanese,"96 Main St E,Hamilton, ON L8N 1G3,Canada",405.56095801488937,43.25429,-79.866,3.5,91
Ferguson at King William,43.2551792486624,-79.8614431097373,0,10,Sagarmatha Curry Palace  Authentic Indian & Nepalese Cuisine,Indian,"43 King William Street,Hamilton, ON L8R 1A2,Canada",511.1248434621449,43.25725,-79.86708,4.0,40
Ferguson at King William,43.2551792486624,-79.8614431097373,0,10,Charred Chicken,Barbeque,"244 James Street N,Hamilton, ON L8R 2L2,Canada",930.7049635747934,43.2627364,-79.8663839,4.0,118
Ferguson at King William,43.2551792486624,-79.8614431097373,0,10,August 8,Japanese,"1 Wilson Street,Suite 12,Hamilton, ON L8R,Canada",660.2045896742608,43.25943,-79.86708,4.0,122
Ferguson at King William,43.2551792486624,-79.8614431097373,0,10,Cafe Oranje,Cafes,"312 King Street E,Hamilton, ON L8N 1C2,Canada",194.7066781075305,43.2537566,-79.8600414,4.0,23
Ferguson at King William,43.2551792486624,-79.8614431097373,0,10,The Works,Burgers,"2 King Street W,Unit 230,Hamilton, ON L8P 1A2,Canada",833.0551053299268,43.2574961574363,-79.8712256690338,4.0,37
Ferguson at King William,43.2551792486624,-79.8614431097373,0,10,The Famous Owl Of Minerva,Korean,"309 Main Street E,Hamilton, ON L8N 1H8,Canada",433.541860087598,43.25249,-79.85759,4.0,24
Ferguson at King William,43.2551792486624,-79.8614431097373,0,10,Burrito Boyz,Mexican,"66 King Street E,Hamilton, ON L8N 1A6,Canada",447.2850215393226,43.2557373046875,-79.8669128417969,4.0,44
Ferguson at King William,43.2551792486624,-79.8614431097373,0,10,Radius,Lounges,"151 James Street S,Hamilton, ON L8P 2Z5,Canada",822.9272655987946,43.2523512,-79.8708333,3.0,91
Ferguson at Cannon,43.2587508364231,-79.8598228455297,3,10,Hambrgr,Burgers,"49 King William Street,Hamilton, ON L8R 1A2,Canada",600.5429023669238,43.25721,-79.8669,4.5,202
Ferguson at Cannon,43.2587508364231,-79.8598228455297,3,10,The Mule,Mexican,"41 King William Street,Hamilton, ON L8R 1A2,Canada",624.700838455983,43.25726,-79.86713,4.0,177
Ferguson at Cannon,43.2587508364231,-79.8598228455297,3,10,The Ship,Seafood,"23 Augusta Street,Hamilton, ON L8N 1P6,Canada",1103.4721493935472,43.25215,-79.87,4.0,208
Ferguson at Cannon,43.2587508364231,-79.8598228455297,3,10,Berkeley North,Bars,"31 King William Street,Hamilton, ON L8R 1A1,Canada",656.3700714230375,43.2574045478956,-79.8677145254958,4.5,43
Ferguson at Cannon,43.2587508364231,-79.8598228455297,3,10,The French,Bistros,"37 King William Street,Hamilton, ON L8R 1A1,Canada",634.6991439935892,43.25741,-79.86748,4.0,98
Ferguson at Cannon,43.2587508364231,-79.8598228455297,3,10,August 8,Japanese,"1 Wilson Street,Suite 12,Hamilton, ON L8R,Canada",593.261325022032,43.25943,-79.86708,4.0,122
Ferguson at Cannon,43.2587508364231,-79.8598228455297,3,10,Charred Chicken,Barbeque,"244 James Street N,Hamilton, ON L8R 2L2,Canada",691.863765581978,43.2627364,-79.8663839,4.0,118
Ferguson at Cannon,43.2587508364231,-79.8598228455297,3,10,Ajio Sushi,Japanese,"161 King Street E,Hamilton, ON L8R 1J6,Canada",531.6891472436184,43.21798,-79.74587,4.0,41
Ferguson at Cannon,43.2587508364231,-79.8598228455297,3,10,Sagarmatha Curry Palace  Authentic Indian & Nepalese Cuisine,Indian,"43 King William Street,Hamilton, ON L8R 1A2,Canada",611.2585881030827,43.25725,-79.86708,4.0,40
Ferguson at Cannon,43.2587508364231,-79.8598228455297,3,10,Redchurch Cafe + Gallery,Cafes,"68 King Street E,Hamilton, ON L8N 1A6,Canada",704.2420967915355,43.25551,-79.86725,4.5,23
Ferguson at Cannon,43.2587508364231,-79.8598228455297,3,10,Shakespeare's Steak and Seafood,Seafood,"181 Main Street E,Hamilton, ON L8N 1H2,Canada",587.5634814792517,43.25372,-79.86234,4.0,21
Ferguson at Cannon,43.2587508364231,-79.8598228455297,3,10,Saint James Espresso Bar & Eatery,Cafes,"170 James Street N,Hamilton, ON L8R 2L1,Canada",630.3949665847546,43.26098,-79.86693,4.5,57
Ferguson at Cannon,43.2587508364231,-79.8598228455297,3,10,Black Forest Inn European Cuisine,German,"255 King Street E,Hamilton, ON L8N 1B9,Canada",509.208788940329,43.2543558198212,-79.8615892650853,3.5,54
Ferguson at Cannon,43.2587508364231,-79.8598228455297,3,10,The Works,Burgers,"2 King Street W,Unit 230,Hamilton, ON L8P 1A2,Canada",933.883506607192,43.2574961574363,-79.8712256690338,4.0,37
Ferguson at Cannon,43.2587508364231,-79.8598228455297,3,10,Motel Restaurant,Breakfast & Brunch,"359 Barton Street E,Hamilton, ON L8L 2X8,Canada",806.0293046021521,43.26045,-79.85008,4.5,57
Ferguson at Cannon,43.2587508364231,-79.8598228455297,3,10,Plaza Pizza & Wings,Pizza,"90 Wellington Street N,Hamilton, ON L8R 1N1,Canada",308.14889051915816,43.25597,-79.8578262,4.5,13
Ferguson at Cannon,43.2587508364231,-79.8598228455297,3,10,Radius,Lounges,"151 James Street S,Hamilton, ON L8P 2Z5,Canada",1140.8128212666832,43.2523512,-79.8708333,3.0,91
Ferguson at Cannon,43.2587508364231,-79.8598228455297,3,10,The Burnt Tongue,Burgers,"10 Cannon St E,Hamilton, ON L8L 1Z5,Canada",610.7452831534962,43.2605786,-79.8669351,4.0,87
Ferguson at Cannon,43.2587508364231,-79.8598228455297,3,10,Mulberry Coffeehouse,Cafes,"193 James Street N,Hamilton, ON L8R 2L2,Canada",671.2085004641266,43.26183,-79.86699,4.0,74
Ferguson at Cannon,43.2587508364231,-79.8598228455297,3,10,Planted in Hamilton,Vegan,"225 John Street S,Hamilton, ON L8N 2C7,Canada",1144.6132545304797,43.2503352762455,-79.8679620207627,4.5,37
Victoria at Barton,43.26124519046125,-79.853318631649,5,9,Motel Restaurant,Breakfast & Brunch,"359 Barton Street E,Hamilton, ON L8L 2X8,Canada",277.48556343447035,43.26045,-79.85008,4.5,57
Victoria at Barton,43.26124519046125,-79.853318631649,5,9,Ajio Sushi,Japanese,"161 King Street E,Hamilton, ON L8R 1J6,Canada",1110.8439654355964,43.21798,-79.74587,4.0,41
Victoria at Barton,43.26124519046125,-79.853318631649,5,9,Shakespeare's Steak and Seafood,Seafood,"181 Main Street E,Hamilton, ON L8N 1H2,Canada",1103.2631854840356,43.25372,-79.86234,4.0,21
Victoria at Barton,43.26124519046125,-79.853318631649,5,9,La Luna Express,Lebanese,"281 Barton St E,Hamilton, ON L8E 2K6,Canada",28.92030985951158,43.261053,-79.853078,3.0,10
Victoria at Barton,43.26124519046125,-79.853318631649,5,9,541 Eatery & Exchange,Cafes,"541 Barton Street E,Hamilton, ON L8L 2Z2,Canada",948.3532075638263,43.2582480392112,-79.842354356135,4.5,42
Victoria at Barton,43.26124519046125,-79.853318631649,5,9,Black Forest Inn European Cuisine,German,"255 King Street E,Hamilton, ON L8N 1B9,Canada",1017.5617686298312,43.2543558198212,-79.8615892650853,3.5,54
Victoria at Barton,43.26124519046125,-79.853318631649,5,9,The Famous Owl Of Minerva,Korean,"309 Main Street E,Hamilton, ON L8N 1H8,Canada",1036.1321075923706,43.25249,-79.85759,4.0,24
Victoria at Barton,43.26124519046125,-79.853318631649,5,9,Korea House,Korean,"281 Cannon Street E,Hamilton, ON L8L 2B4,Canada",393.0415792871691,43.2579156,-79.854948,4.0,19
Victoria at Barton,43.26124519046125,-79.853318631649,5,9,General Pizza & Wings,Chicken Wings,"274 Barton Street E,Hamilton, ON L8L 2X3,Canada",53.48487394193114,43.2610581633797,-79.8539271578193,4.0,2
Victoria at Barton,43.26124519046125,-79.853318631649,5,9,Churrasqueira & Cafe Cantinho,Portuguese,"302 Barton Street E,Hamilton, ON L8L 2X5,Canada",80.33673445015387,43.26064,-79.85274,4.0,7
Victoria at Barton,43.26124519046125,-79.853318631649,5,9,Fisticuffs,Chinese,"301 Barton Street E,Hamilton, ON L8L 2X4,Canada",70.42861545391268,43.26095,-79.85251,5.0,1
Victoria at Barton,43.26124519046125,-79.853318631649,5,9,Homemade Noodles,Noodles,"135 King Street E,Hamilton, ON L8N 1B2,Canada",1136.327728637331,43.2554837113039,-79.8649081215262,4.5,6
Victoria at Barton,43.26124519046125,-79.853318631649,5,9,Synonym,Cafes,"328 James Street N,Hamilton, ON L8L 1H2,Canada",1044.7724914068704,43.264596686727,-79.8653724789619,4.5,12
Victoria at Barton,43.26124519046125,-79.853318631649,5,9,Denninger's Foods of the World,Delis,"284 King Street E,Hamilton, ON L8N 1B7,Canada",1036.604628245611,43.25381,-79.8609,4.0,22
Victoria at Barton,43.26124519046125,-79.853318631649,5,9,Cafe Oranje,Cafes,"312 King Street E,Hamilton, ON L8N 1C2,Canada",994.8701113879728,43.2537566,-79.8600414,4.0,23
Victoria at Barton,43.26124519046125,-79.853318631649,5,9,BAB Korean Food & BBQ,Hot Pot,"387 Barton Street E,Hamilton, ON L8L 2Y2,Canada",389.5099243273924,43.26012,-79.84875,5.0,3
Victoria at Barton,43.26124519046125,-79.853318631649,5,9,Szechuan Noodle Bowl,Chinese,"117 King St E,Hamilton, ON L8N 1A9,Canada",1152.5871814758148,43.2558,-79.86579,4.0,10
Victoria at Barton,43.26124519046125,-79.853318631649,5,9,Crumbled,Desserts,"339 Barton Street E,Hamilton, ON L8L 2X6,Canada",198.2687795645369,43.26078,-79.85106,4.0,4
Victoria at Barton,43.26124519046125,-79.853318631649,5,9,Plaza Pizza & Wings,Pizza,"90 Wellington Street N,Hamilton, ON L8R 1N1,Canada",672.7104653375274,43.25597,-79.8578262,4.5,13
Victoria at Barton,43.26124519046125,-79.853318631649,5,9,Harbour Diner,Diners,"486 James Street N,Hamilton, ON L8L 1J1,Canada",1214.55627164922,43.2694,-79.86329,3.5,57
Mars at Wentworth - ERI01,43.26534015820083,-79.84364993870258,3,9,Motel Restaurant,Breakfast & Brunch,"359 Barton Street E,Hamilton, ON L8L 2X8,Canada",762.4033030699361,43.26045,-79.85008,4.5,57
Mars at Wentworth - ERI01,43.26534015820083,-79.84364993870258,3,9,541 Eatery & Exchange,Cafes,"541 Barton Street E,Hamilton, ON L8L 2Z2,Canada",795.5544085524123,43.2582480392112,-79.842354356135,4.5,42
Mars at Wentworth - ERI01,43.26534015820083,-79.84364993870258,3,9,Maipai,Tiki Bars,"631 Barton Street E,Hamilton, ON L8L 3A1,Canada",999.1084773048186,43.25726,-79.83817,4.5,10
Mars at Wentworth - ERI01,43.26534015820083,-79.84364993870258,3,9,Korea House,Korean,"281 Cannon Street E,Hamilton, ON L8L 2B4,Canada",1232.2953470488874,43.2579156,-79.854948,4.0,19
Mars at Wentworth - ERI01,43.26534015820083,-79.84364993870258,3,9,BAB Korean Food & BBQ,Hot Pot,"387 Barton Street E,Hamilton, ON L8L 2Y2,Canada",710.813607408658,43.26012,-79.84875,5.0,3
Mars at Wentworth - ERI01,43.26534015820083,-79.84364993870258,3,9,Two Cougars & A Cafe,Cafes,"601 Burlington Street E,Hamilton, ON L8L 4J5,Canada",585.0194268530779,43.26729,-79.83713,4.0,7
Mars at Wentworth - ERI01,43.26534015820083,-79.84364993870258,3,9,Conversate Steak & Seafood,Seafood,"38 King William Street,Hamilton, ON L8L 5T7,Canada",587.4470879330023,43.26037360000001,-79.8461232,4.0,3
Mars at Wentworth - ERI01,43.26534015820083,-79.84364993870258,3,9,Pho Asparagus,Vietnamese,"387 Barton Street E,Hamilton, ON L8L 2Y2,Canada",753.4865825069596,43.2597392638895,-79.8488875923641,4.0,1
Mars at Wentworth - ERI01,43.26534015820083,-79.84364993870258,3,9,Fisticuffs,Chinese,"301 Barton Street E,Hamilton, ON L8L 2X4,Canada",868.4209497599649,43.26095,-79.85251,5.0,1
Mars at Wentworth - ERI01,43.26534015820083,-79.84364993870258,3,9,General Pizza & Wings,Chicken Wings,"274 Barton Street E,Hamilton, ON L8L 2X3,Canada",958.76631918964,43.2610581633797,-79.8539271578193,4.0,2
Mars at Wentworth - ERI01,43.26534015820083,-79.84364993870258,3,9,Churrasqueira & Cafe Cantinho,Portuguese,"302 Barton Street E,Hamilton, ON L8L 2X5,Canada",899.1665563362443,43.26064,-79.85274,4.0,7
Mars at Wentworth - ERI01,43.26534015820083,-79.84364993870258,3,9,Crumbled,Desserts,"339 Barton Street E,Hamilton, ON L8L 2X6,Canada",802.0546625224847,43.26078,-79.85106,4.0,4
Mars at Wentworth - ERI01,43.26534015820083,-79.84364993870258,3,9,Emerald Coffee,Coffee & Tea,"340 Barton Street East,Hamilton, ON L8L 2X7,Canada",821.1623816222661,43.26029,-79.85115,5.0,2
Mars at Wentworth - ERI01,43.26534015820083,-79.84364993870258,3,9,Mosaic Beer Bar,Beer Bar,"431 Barton Street E,Hamilton, ON L8L 2Y5,Canada",703.9077854959793,43.2595287,-79.8469408,4.0,1
Mars at Wentworth - ERI01,43.26534015820083,-79.84364993870258,3,9,La Luna Express,Lebanese,"281 Barton St E,Hamilton, ON L8E 2K6,Canada",900.0373596403181,43.261053,-79.853078,3.0,10
Mars at Wentworth - ERI01,43.26534015820083,-79.84364993870258,3,9,Diamantino's Pizza,Pizza,"341 Barton Street E,Hamilton, ON L8L 2X6,Canada",799.4731528111765,43.26063,-79.85098,2.5,2
Mars at Wentworth - ERI01,43.26534015820083,-79.84364993870258,3,9,KFC,Chicken Wings,"307 Cannon Street E,Hamilton, ON L8L 2B7,Canada",1172.94538825554,43.25761,-79.85359,1.0,2
Mars at Wentworth - ERI01,43.26534015820083,-79.84364993870258,3,9,sams tavern,Canadian (New),"632 Barton Street E,Hamilton, ON L8L 2Z9,Canada",1045.6174425801105,43.2568016,-79.8381882,1.0,1
Mars at Wentworth - ERI01,43.26534015820083,-79.84364993870258,3,9,Hargitai's,Desserts,"301 Barton Street E,Hamilton, ON L8L 2X5,Canada",876.1860214905665,43.2609482,-79.8525085,5.0,1
Mars at Wentworth - ERI01,43.26534015820083,-79.84364993870258,3,9,Bellair Pizza,Pizza,"455 Barton Street E,Hamilton, ON L8L 2Y7,Canada",692.5181533008374,43.25941,-79.84612,3.0,1
Sherman at Barton - ERI02,43.25632467316046,-79.83628392219543,6,9,Maipai,Tiki Bars,"631 Barton Street E,Hamilton, ON L8L 3A1,Canada",187.4670593672465,43.25726,-79.83817,4.5,10
Sherman at Barton - ERI02,43.25632467316046,-79.83628392219543,6,9,541 Eatery & Exchange,Cafes,"541 Barton Street E,Hamilton, ON L8L 2Z2,Canada",536.0992878542362,43.2582480392112,-79.842354356135,4.5,42
Sherman at Barton - ERI02,43.25632467316046,-79.83628392219543,6,9,Vintage Coffee Roasters,Coffee Roasteries,"977 King Street E,Hamilton, ON L8M 1C3,Canada",555.6821421460314,43.2513629586151,-79.8354656859877,5.0,9
Sherman at Barton - ERI02,43.25632467316046,-79.83628392219543,6,9,The Capitol Bar,Bars,"973 King Street E,Hamilton, ON L8M 1C3,Canada",435.17524448419766,43.2524498575984,-79.8355290090636,4.5,5
Sherman at Barton - ERI02,43.25632467316046,-79.83628392219543,6,9,Mikey's Cream Pies,Bakeries,"775 Barton Street East,Hamilton, ON L8L 3A9,Canada",392.65542404598887,43.25544665758387,-79.83158758966971,5.0,4
Sherman at Barton - ERI02,43.25632467316046,-79.83628392219543,6,9,Karlik Pastry,Bakeries,"762 Barton Street E,Hamilton, ON L8L 3B1,Canada",356.00283901212214,43.25524,-79.83214,4.5,4
Sherman at Barton - ERI02,43.25632467316046,-79.83628392219543,6,9,Frank's Sicilia Bakery,Bakeries,"669 Barton Street E,Hamilton, ON L8L 3A3,Canada",41.53167232508698,43.25677,-79.8366,5.0,1
Sherman at Barton - ERI02,43.25632467316046,-79.83628392219543,6,9,sams tavern,Canadian (New),"632 Barton Street E,Hamilton, ON L8L 2Z9,Canada",165.06139149695167,43.2568016,-79.8381882,1.0,1
Sherman at Barton - ERI02,43.25632467316046,-79.83628392219543,6,9,Festival Café,Southern,"1013 King St E,Hamilton, ON L8M 1C9,Canada",688.8592428165836,43.25064,-79.83303,4.5,5
Sherman at Barton - ERI02,43.25632467316046,-79.83628392219543,6,9,Mimi’s Asian Gourmet,Pan Asian,"971 King Street E,Hamilton, ON L8M 1C3,Canada",550.1430054018008,43.2514005,-79.8356242,4.0,1
Sherman at Barton - ERI02,43.25632467316046,-79.83628392219543,6,9,Zak's,Dive Bars,"632 Barton Street E,Hamilton, ON L8L 2Z9,Canada",165.3061821045928,43.2568,-79.83819,2.5,2
Sherman at Barton - ERI02,43.25632467316046,-79.83628392219543,6,9,McDonald's,Fast Food,"787 Barton Street,Hamilton, ON L8L 3B2,Canada",466.0915548343159,43.2554368371411,-79.8306591,2.0,9
